DATAFLOW,FREQ: Frequency of observation,REF_AREA: Reference area,STAT_UNIT: Statistical Unit,SEX: Sex,NATL: Nationality,SECTOR: Sector,EDU_LEVEL: Education Level,EDU_INST: Educational Institutions,EXAM_STATUS: Examination Status,FIELD: Fields of Education and Training,GRADE: Grade,INTENSITY: Intensity,ISLAND: Island,JOB_TYPE: Job Type,MNQF_LEVEL: MNQF Level,QUAL: Qualification,SUBJECT: Subject,TRNG_INST_MOD: Training Institutions and Modalities,UNIT_MEASURE: Unit of measure,TIME_PERIOD: Time period,OBS_VALUE,TABLE_ID: Table ID,UNIT_MULT: Unit multiplier,DECIMALS: Decimals
MV_MBS:YB_T0712(1.0),A: Annual,Lh: Faadhippolhu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,UKG: UKG,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,169,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,D: Maale City,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,UKG: UKG,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,2496,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,F: North Nilandhe Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,UKG: UKG,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,131,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,D: Maale City,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G5: Grade 5,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,2562,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,HDh: South Thiladhunmathi,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G4: Grade 4,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,519,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,V: Felidhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,NURS: Nurs.,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,0,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,N: South Miladhunmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G6: Grade 6,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,249,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,K: Male' Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,1768,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,L: Hadhdhunmathi,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,714,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,L: Hadhdhunmathi,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,3559,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,GDh: South Huvadhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G6: Grade 6,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,264,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,GDh: South Huvadhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC3: Higher secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G11: Grade 11,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,30,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,L: Hadhdhunmathi,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G2: Grade 2,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,294,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,B: South Maalhosmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G6: Grade 6,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,188,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,B: South Maalhosmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G7: Grade 7,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,190,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,M: Mulakatholhu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC2: Lower secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,238,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Sh: North Miladhunmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC2: Lower secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G10: Grade 10,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,242,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,HA: North Thiladhunmathi,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,3713,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Adh: South Ari Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,LKG: LKG,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,290,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,R: North Maalhosmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC2: Lower secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G10: Grade 10,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,261,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,GDh: South Huvadhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G3: Grade 3,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,296,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,M: Mulakatholhu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,NURS: Nurs.,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,0,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Dh: South Nilandhe Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC3: Higher secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,39,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Dh: South Nilandhe Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,SC: Special Classes,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,0,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Sh: North Miladhunmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,SC: Special Classes,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,3,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Dh: South Nilandhe Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC2: Lower secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G8: Grade 8,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,120,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Gn: Gnaviyani,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G4: Grade 4,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,195,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,R: North Maalhosmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G1: Grade 1,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,382,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,GDh: South Huvadhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G7: Grade 7,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,246,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Dh: South Nilandhe Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC2: Lower secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G9: Grade 9,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,109,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,GA: North Huvadhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G5: Grade 5,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,151,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,V: Felidhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC2: Lower secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G9: Grade 9,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,20,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Lh: Faadhippolhu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC3: Higher secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,44,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,GDh: South Huvadhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G4: Grade 4,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,251,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,N: South Miladhunmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,3085,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,V: Felidhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G3: Grade 3,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,40,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Th: Kolhumadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G3: Grade 3,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,247,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Aa: North Ari Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,NURS: Nurs.,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,27,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,K: Male' Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC2: Lower secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,563,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Lh: Faadhippolhu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G3: Grade 3,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,167,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Gn: Gnaviyani,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,536,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Sh: North Miladhunmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC3: Higher secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G11: Grade 11,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,59,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,S: Addu City,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC3: Higher secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G12: Grade 12,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,64,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,L: Hadhdhunmathi,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,UKG: UKG,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,311,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,D: Maale City,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G6: Grade 6,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,2537,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,N: South Miladhunmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,NURS: Nurs.,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,48,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,R: North Maalhosmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G7: Grade 7,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,313,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,S: Addu City,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC2: Lower secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,1075,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,Dh: South Nilandhe Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G1: Grade 1,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,114,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,S: Addu City,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC02: Pre-primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,1064,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,R: North Maalhosmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC1: Primary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G3: Grade 3,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,405,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,GA: North Huvadhu Atoll,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC2: Lower secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_T: Total,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,471,T0712,0: Units,0: Zero
MV_MBS:YB_T0712(1.0),A: Annual,B: South Maalhosmadulu,STU: Students,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,ISC3: Higher secondary education,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,G12: Grade 12,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,_Z: Not applicable,PS: Persons,2020,29,T0712,0: Units,0: Zero
